policy,k,query_type,repetitions,events,mean_prediction_hit,median_prediction_hit,mean_target_rank,median_target_rank,mean_candidate_universe_size,median_candidate_universe_size,mean_prompt_tokens,median_prompt_tokens,mean_capacity_bytes,median_capacity_bytes,mean_ready_cache_ttft_ms,median_ready_cache_ttft_ms,mean_request_e2e_ms,median_request_e2e_ms,mean_policy_ms,median_policy_ms,mean_current_access_ttft_ms,median_current_access_ttft_ms,mean_current_access_request_ms,median_current_access_request_ms,mean_speculative_population_ms,median_speculative_population_ms,mean_available_overlap_ms,median_available_overlap_ms,mean_exposed_population_ms,median_exposed_population_ms,mean_end_to_end_ttft_ms,median_end_to_end_ttft_ms,mean_end_to_end_request_ms,median_end_to_end_request_ms,mean_prefetch_bytes_scheduled,median_prefetch_bytes_scheduled,mean_prefetch_bytes_completed,median_prefetch_bytes_completed,mean_prefetch_completion_fraction,median_prefetch_completion_fraction,mean_shadow_residency_before_prefetch,median_shadow_residency_before_prefetch,mean_shadow_residency_hit,median_shadow_residency_hit,mean_shadow_current_prefetch_hit,median_shadow_current_prefetch_hit,mean_shadow_cache_bytes_after,median_shadow_cache_bytes_after,mean_lmcache_retrieved_tokens_delta,median_lmcache_retrieved_tokens_delta,mean_lmcache_stored_tokens_delta,median_lmcache_stored_tokens_delta,mean_vllm_prefix_cache_hit_tokens_delta,median_vllm_prefix_cache_hit_tokens_delta,mean_population_request_count,median_population_request_count,mean_population_prompt_tokens,median_population_prompt_tokens,mean_predicted_count,median_predicted_count,mean_completed_prefetch_count,median_completed_prefetch_count,mean_current_insert_eviction_count,median_current_insert_eviction_count,mean_prefetch_eviction_count,median_prefetch_eviction_count,mean_target_insert_eviction_count,median_target_insert_eviction_count,mean_online_updated,median_online_updated,mean_retry_count,median_retry_count,mean_prefetch_completed_before_demand,median_prefetch_completed_before_demand,mean_request_success,median_request_success
adaptive_offline_global,16,semantic,2,300,0.9733333333333334,1.0,5.97945205479452,5.0,206.89333333333335,201.5,379.3466666666667,385.0,536870912.0,536870912.0,45.70340421666666,35.6028175,45.78847173333334,35.695374,3.190165626666666,3.0295725,55.54113755333333,57.819650499999995,55.628804853333335,57.912509,1016.5565530866666,1045.631281,0.0,0.0,1016.5565530866666,1045.631281,1065.4501229300001,1096.8727350000001,1065.5351904466668,1096.9651815,193843909.97333333,195624960.0,193843909.97333333,195624960.0,1.0,1.0,0.16666666666666666,0.0,0.9733333333333334,1.0,0.8133333333333334,1.0,530282359.46666664,531218432.0,255.2,384.0,60.42666666666667,0.0,255.14333333333335,384.0,16.0,16.0,5931.6466666666665,5986.0,16.0,16.0,16.0,16.0,0.9133333333333333,1.0,13.833333333333334,16.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_offline_global,16,structural,2,300,0.98,1.0,3.4489795918367347,3.0,207.74666666666667,202.5,379.94666666666666,385.0,536870912.0,536870912.0,43.516271923333335,35.49296,43.60324322666666,35.572199999999995,3.2436687466666667,3.017448,56.805089390000006,57.838605,56.89269643333333,57.930237,1033.7017150533334,1056.9656035,0.0,0.0,1033.7017150533334,1056.9656035,1080.4616557233335,1108.562311,1080.5486270266667,1108.6561965,194606093.65333334,195887104.0,194606093.65333334,195887104.0,1.0,1.0,0.12,0.0,0.98,1.0,0.86,1.0,528697043.62666667,531103744.0,271.83666666666664,384.0,51.623333333333335,0.0,264.98,384.0,16.0,16.0,5954.906666666667,5994.0,16.0,16.0,16.0,16.0,0.8933333333333333,1.0,14.086666666666666,16.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_online_warm,6,all,2,1200,0.78,1.0,3.4423076923076925,3.0,204.76333333333332,199.0,379.17833333333334,385.0,536870912.0,536870912.0,44.747246015,34.457856,44.8281263775,34.531681000000006,3.056298688333333,2.885773,54.54077677083334,57.380205000000004,54.62447831499999,57.4697415,374.15936736333333,396.807383,0.0,0.0,374.15936736333333,396.807383,421.96291206666666,441.253598,422.0437924291666,441.328894,74459490.98666666,75497472.0,74459490.98666666,75497472.0,1.0,1.0,0.19,0.0,0.8116666666666666,1.0,0.6233333333333333,1.0,527941632.0,528482304.0,249.4975,384.0,106.8975,0.0,234.3975,384.0,6.0,6.0,2278.3233333333333,2310.0,6.0,6.0,6.0,6.0,0.7916666666666666,1.0,4.858333333333333,6.0,0.18166666666666667,0.0,0.21833333333333332,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_online_warm,6,multi-hop,2,600,0.7966666666666666,1.0,3.3389121338912133,3.0,202.20666666666668,199.0,378.71,385.0,536870912.0,536870912.0,44.26677357333333,34.4495445,44.34852150166667,34.531681000000006,3.0401627283333337,2.8800524999999997,54.5270721,57.417232,54.61191809666667,57.502501,376.28288168333336,396.2311335,0.0,0.0,376.28288168333336,396.2311335,423.589817985,442.33520050000004,423.6715659133333,442.411934,74482647.04,75497472.0,74482647.04,75497472.0,1.0,1.0,0.17666666666666667,0.0,0.82,1.0,0.6433333333333333,1.0,528414146.56,528482304.0,253.72,384.0,99.61333333333333,0.0,236.62833333333333,384.0,6.0,6.0,2279.03,2310.0,6.0,6.0,6.0,6.0,0.8033333333333333,1.0,4.956666666666667,6.0,0.17,0.0,0.20333333333333334,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_online_warm,6,semantic,2,300,0.7,1.0,4.161904761904762,4.0,206.89333333333335,201.5,379.3466666666667,385.0,536870912.0,536870912.0,46.70595896,34.8729745,46.78672726666667,34.960124,3.0289366633333334,2.8975865,52.450319560000004,56.817524500000005,52.531797743333335,56.899796499999994,365.2187752166667,395.140895,0.0,0.0,365.2187752166667,395.140895,414.95367084,437.48771750000003,415.03443914666667,437.5654955,74451080.53333333,75497472.0,74451080.53333333,75497472.0,1.0,1.0,0.21333333333333335,0.0,0.76,1.0,0.5533333333333333,1.0,528129064.96,528465920.0,231.91333333333333,384.0,116.92666666666666,0.0,218.08333333333334,384.0,6.0,6.0,2278.0666666666666,2310.0,6.0,6.0,6.0,6.0,0.7466666666666667,1.0,4.62,6.0,0.23333333333333334,0.0,0.3,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_online_warm,6,structural,2,300,0.8266666666666667,1.0,3.032258064516129,3.0,207.74666666666667,202.5,379.94666666666666,385.0,536870912.0,536870912.0,43.74947795333333,34.004372000000004,43.82873524,34.069525,3.1159326333333333,2.8783085,56.65864332333333,57.8158215,56.742279323333335,57.8981505,378.85293086999997,398.6685165,0.0,0.0,378.85293086999997,398.6685165,425.7183414566667,441.138002,425.79759874333337,441.20559849999995,74421589.33333333,75497472.0,74421589.33333333,75497472.0,1.0,1.0,0.19333333333333333,0.0,0.8466666666666667,1.0,0.6533333333333333,1.0,526809169.92,528449536.0,258.63666666666666,384.0,111.43666666666667,0.0,246.25,384.0,6.0,6.0,2277.1666666666665,2310.0,6.0,6.0,6.0,6.0,0.8133333333333334,1.0,4.9,6.0,0.15333333333333332,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_online_warm,10,all,2,1200,0.9466666666666667,1.0,4.308098591549296,4.0,204.76333333333332,199.0,379.17833333333334,385.0,536870912.0,536870912.0,42.613236615,34.5894625,42.697115857499995,34.6704345,3.1645686116666667,2.9950735,54.84676860583334,57.2189795,54.933061625,57.3075925,625.1078929641666,653.89018,0.0,0.0,625.1078929641666,653.89018,670.8856981908334,703.7386765,670.9695774333334,703.8134205,122450356.90666667,123174912.0,122450356.90666667,123174912.0,1.0,1.0,0.18,0.0,0.955,1.0,0.775,1.0,529354315.0933333,530415616.0,283.1025,384.0,111.68916666666667,0.0,267.135,384.0,10.0,10.0,3746.8883333333333,3769.0,10.0,10.0,10.0,10.0,0.82,1.0,8.346666666666666,10.0,0.045,0.0,0.051666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_online_warm,10,multi-hop,2,600,0.95,1.0,4.207017543859649,4.0,202.20666666666668,199.0,378.71,385.0,536870912.0,536870912.0,42.209475936666664,34.568586499999995,42.292606414999995,34.648760499999995,3.126412833333333,2.954918,54.98104418666667,57.1133625,55.06712186333333,57.2006305,627.4259372116666,653.7396155,0.0,0.0,627.4259372116666,653.7396155,672.7618259816667,701.4639315,672.8449564599999,701.5476695,122406939.30666667,123174912.0,122406939.30666667,123174912.0,1.0,1.0,0.16666666666666666,0.0,0.9566666666666667,1.0,0.79,1.0,530561215.14666665,530726912.0,274.72,384.0,90.02666666666667,0.0,274.68666666666667,384.0,10.0,10.0,3745.5633333333335,3769.0,10.0,10.0,10.0,10.0,0.8333333333333334,1.0,8.426666666666666,10.0,0.04,0.0,0.05,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_online_warm,10,semantic,2,300,0.92,1.0,5.4855072463768115,5.0,206.89333333333335,201.5,379.3466666666667,385.0,536870912.0,536870912.0,43.59545907333333,34.6054,43.68087898333333,34.704257999999996,3.1806465566666664,3.037501,53.785551999999996,57.155623500000004,53.87028019,57.246408,615.7353508766666,650.2064574999999,0.0,0.0,615.7353508766666,650.2064574999999,662.5114565066667,703.605819,662.5968764166665,703.6767970000001,122578971.30666667,123174912.0,122578971.30666667,123174912.0,1.0,1.0,0.2,0.0,0.9333333333333333,1.0,0.7333333333333333,1.0,528303172.26666665,529219584.0,287.11333333333334,384.0,142.15333333333334,0.0,249.33333333333334,384.0,10.0,10.0,3750.8133333333335,3769.0,10.0,10.0,10.0,10.0,0.8066666666666666,1.0,8.153333333333334,10.0,0.06666666666666667,0.0,0.08,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_online_warm,10,structural,2,300,0.9666666666666667,1.0,3.386206896551724,3.0,207.74666666666667,202.5,379.94666666666666,385.0,536870912.0,536870912.0,42.438535513333335,34.642342,42.52237161666667,34.7224805,3.2248022233333336,3.0244530000000003,55.639434050000006,57.3935305,55.72772258333333,57.4779245,629.8443465566667,658.3017480000001,0.0,0.0,629.8443465566667,658.3017480000001,675.5076842933333,709.3074409999999,675.5915203966667,709.4166355,122408577.70666666,122568704.0,122408577.70666666,122568704.0,1.0,1.0,0.18666666666666668,0.0,0.9733333333333334,1.0,0.7866666666666666,1.0,527991657.81333333,530579456.0,295.8566666666667,384.0,124.55,0.0,269.8333333333333,384.0,10.0,10.0,3745.6133333333332,3750.5,10.0,10.0,10.0,10.0,0.8066666666666666,1.0,8.38,10.0,0.03333333333333333,0.0,0.02666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_online_warm,16,all,2,1200,0.9766666666666667,1.0,4.583617747440273,4.0,204.76333333333332,199.0,379.17833333333334,385.0,536870912.0,536870912.0,43.41819232416667,34.342773,43.500157851666664,34.428931000000006,3.1051706225,2.9607215,56.040063245000006,57.8165885,56.124705861666676,57.890986999999996,1023.3707017966666,1045.304063,0.0,0.0,1023.3707017966666,1045.304063,1069.8940647433333,1091.5779200000002,1069.9760302708332,1091.660899,194148324.69333333,195690496.0,194148324.69333333,195690496.0,1.0,1.0,0.11833333333333333,0.0,0.9783333333333334,1.0,0.8616666666666667,1.0,530192957.44,531120128.0,276.17833333333334,384.0,68.725,0.0,259.3666666666667,384.0,16.0,16.0,5940.9366666666665,5988.0,16.0,16.0,16.0,16.0,0.925,1.0,14.321666666666667,16.0,0.02,0.0,0.021666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_online_warm,16,multi-hop,2,600,0.9766666666666667,1.0,4.460750853242321,4.0,202.20666666666668,199.0,378.71,385.0,536870912.0,536870912.0,43.49347437833333,34.5118235,43.575994511666664,34.59798,3.085505718333333,2.9391475,56.09643007333334,57.910019500000004,56.18150868833333,57.9791545,1028.5553306116667,1046.4396695,0.0,0.0,1028.5553306116667,1046.4396695,1075.134310708333,1092.8777975,1075.2168308416667,1092.946828,194071647.57333332,195461120.0,194071647.57333332,195461120.0,1.0,1.0,0.09333333333333334,0.0,0.98,1.0,0.8866666666666667,1.0,530908774.4,531087360.0,275.8983333333333,384.0,70.03166666666667,0.0,256.59166666666664,384.0,16.0,16.0,5938.596666666666,5981.0,16.0,16.0,16.0,16.0,0.9566666666666667,1.0,14.68,16.0,0.016666666666666666,0.0,0.023333333333333334,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_online_warm,16,semantic,2,300,0.9733333333333334,1.0,5.965753424657534,5.0,206.89333333333335,201.5,379.3466666666667,385.0,536870912.0,536870912.0,43.68463171666667,34.3359495,43.76654898,34.419796000000005,3.0962451133333335,2.9814115,55.34321414000001,57.9441535,55.42687834666666,58.027463999999995,1013.0236175766667,1042.1553,0.0,0.0,1013.0236175766667,1042.1553,1059.8044944066667,1090.8597995,1059.8864116700001,1090.9490974999999,193843909.97333333,195624960.0,193843909.97333333,195624960.0,1.0,1.0,0.16666666666666666,0.0,0.9733333333333334,1.0,0.8133333333333334,1.0,530257237.3333333,531185664.0,273.33,384.0,86.77,0.0,255.67666666666668,384.0,16.0,16.0,5931.6466666666665,5986.0,16.0,16.0,16.0,16.0,0.9,1.0,13.84,16.0,0.02666666666666667,0.0,0.02666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_online_warm,16,structural,2,300,0.98,1.0,3.45578231292517,3.0,207.74666666666667,202.5,379.94666666666666,385.0,536870912.0,536870912.0,43.00118882333334,34.1749045,43.08209340333333,34.253086499999995,3.1534259400000004,2.988725,56.62417869333333,57.635395,56.708927723333325,57.736711,1023.3485283866667,1047.5585984999998,0.0,0.0,1023.3485283866667,1047.5585984999998,1069.5031431500001,1090.9410515,1069.58404773,1091.0083795,194606093.65333334,195887104.0,194606093.65333334,195887104.0,1.0,1.0,0.12,0.0,0.98,1.0,0.86,1.0,528697043.62666667,531103744.0,279.58666666666664,384.0,48.06666666666667,0.0,268.6066666666667,384.0,16.0,16.0,5954.906666666667,5994.0,16.0,16.0,16.0,16.0,0.8866666666666667,1.0,14.086666666666666,16.0,0.02,0.0,0.013333333333333334,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,6,all,2,1200,0.7083333333333334,1.0,2.88,3.0,1168.0,1168.0,379.17833333333334,385.0,536870912.0,536870912.0,45.505861082500004,34.389617,45.70763887166667,34.698118,0.22040718833333334,0.2166455,54.40398746583334,56.484071,54.48879990666667,56.580207,363.586302205,388.7520255,0.0,0.0,363.586302205,388.7520255,409.3125704758333,432.498219,409.514348265,432.7290825,74261954.56,75497472.0,74261954.56,75497472.0,1.0,1.0,0.18166666666666667,0.0,0.745,1.0,0.5666666666666667,1.0,528394649.6,530087936.0,213.1125,384.0,117.48583333333333,0.0,207.83666666666667,384.0,6.0,6.0,2272.295,2310.0,6.0,6.0,6.0,6.0,0.8433333333333334,1.0,5.008333333333334,6.0,0.25166666666666665,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,6,multi-hop,2,600,0.71,1.0,2.9624413145539905,3.0,1168.0,1168.0,378.71,385.0,536870912.0,536870912.0,45.677990576666666,34.560362999999995,45.87055864333333,34.792628500000006,0.2207794983333333,0.217816,54.490952205000006,56.5848055,54.575780546666664,56.660659499999994,364.1192261416667,389.6123775,0.0,0.0,364.1192261416667,389.6123775,410.01799621666663,432.658682,410.2105642833334,432.9749945,74370034.34666666,75497472.0,74370034.34666666,75497472.0,1.0,1.0,0.16333333333333333,0.0,0.7466666666666667,1.0,0.59,1.0,528821562.02666664,530071552.0,216.815,384.0,126.20166666666667,0.0,208.21,384.0,6.0,6.0,2275.5933333333332,2310.0,6.0,6.0,6.0,6.0,0.8566666666666667,1.0,5.1033333333333335,6.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,6,semantic,2,300,0.8133333333333334,1.0,2.6065573770491803,2.5,1168.0,1168.0,379.3466666666667,385.0,536870912.0,536870912.0,43.37087523666667,33.8021405,43.579979576666666,34.0467545,0.21971437333333332,0.21468399999999999,53.11184308,56.1337165,53.19589475666666,56.2198305,356.47748562666663,383.49217899999996,0.0,0.0,356.47748562666663,383.49217899999996,400.0680752366667,428.963093,400.2771795766667,429.07197099999996,74113351.68,75464704.0,74113351.68,75464704.0,1.0,1.0,0.24,0.0,0.8333333333333334,1.0,0.5933333333333334,1.0,528533640.53333336,530923520.0,236.79333333333332,384.0,108.04666666666667,0.0,232.92,384.0,6.0,6.0,2267.76,2309.0,6.0,6.0,6.0,6.0,0.8066666666666666,1.0,4.746666666666667,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,6,structural,2,300,0.6,1.0,3.0555555555555554,3.0,1168.0,1168.0,379.94666666666666,385.0,536870912.0,536870912.0,47.29658794,54.358176,47.50945862333334,54.450419499999995,0.22035538333333335,0.2173315,55.52220237333332,56.8218785,55.60774377666667,56.906687500000004,369.62927091,391.126459,0.0,0.0,369.62927091,391.126459,417.1462142333334,434.5198065,417.3590849166667,435.022824,74194397.86666666,75497472.0,74194397.86666666,75497472.0,1.0,1.0,0.16,0.0,0.6533333333333333,1.0,0.49333333333333335,0.0,527401833.81333333,529547264.0,182.02666666666667,0.0,109.49333333333334,0.0,182.00666666666666,0.0,6.0,6.0,2270.233333333333,2310.0,6.0,6.0,6.0,6.0,0.8533333333333334,1.0,5.08,6.0,0.34,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
